,RGS1,MID1IP1,SAP30,BTC,DUSP2,PRL,CCDC19,TMEM184B,CCDC66,BBC3,SYAP1,C1QA,ATG2A,IL10,KLHL21,HPGD,MIRLET7BHG,KCNK7,MADCAM1,CREM,KIAA0087,HMBOX1,NOV,MUC13,EPHB1,TIGD3,CCDC153,TGM3,LOC100507006,PPP1R12B,F11R,CD22,STYXL1,LRRC6,BTLA,DNAJB1,RPGRIP1,VNN3,KIAA1257,GK5,RELL1,ISY1-RAB43,DNAH12,PLEKHG3,KIR3DL1,ITPKB-IT1,JOSD1,SLC1A3,COL8A2,ADAMTS2,GRAMD1C,S1PR5,MME,SPARCL1,SCYL1,NUP133,FGF9,RGS9,KIR2DS4,LRRC2,LOC100131043,SAG,VPS18,ALDH1A1,VSIG4,MCM9,PRO0471,ZNF793,SYT1,BTG2,C1QB,IFRD1,COL6A6,ZNF230,IRS2,RAF1,HS3ST1,PLA2G7,CYMP,KALRN,CCDC7,PYGO1,KIR3DL3,RUNX2,MYBPH,TRIB1,NFASC,LOC100506403,SNORA21,CHI3L1,VMO1,TUFT1,NRG1,C1QC,DRD5,PIM2,XG,SEMA6B,STMN2,ERMN,GPR174,IKZF3,LRWD1,PIK3IP1,APOA5,GOT1,GLI3,PPP6R1,PRDM8,CPSF3L,UBN1,LOC100507616,CASS4,SYN2,CD86,NEK10,ZNF222,MINPP1,KIAA1841,PRKDC,CCDC147,SPAG9,IKBKB,FAM107A,CHSY1,P2RY1,FOXK2,LRRC31,GJB4,ALG2,UPK3A,KIR2DL5A,KIAA0319L,SPHKAP,MALAT1,CR2,RPS6KA5,KLF8,BTBD18,KIR2DL2,NSMAF,EXOC3L4,SPATA2L,ARFGAP3,AREG,BTNL3,FOSB,ACVRL1,MYOM2,OXR1,RFC3,CCDC151,HAL,EMR3,RTN1,HECW2,L2HGDH,ARAP3,TIGIT,KRTAP4-6,THRB,P2RY12,TTC18,INHBB
VMO1,0.5602060517413631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5037752779551661,1.0,1.0,1.0,1.0,0.6012541152812785,0.09593656858908904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9323652431088527,1.0,1.0,1.0,1.0,0.16027244728394896,1.0,1.0,1.0,1.0,1.0,1.0,0.2912604263765808,1.0,0.0010958820044866965,1.0,1.0,1.0,1.0,0.02782730763517739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07649732549974539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7648868616611505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16612578333446382,0.7594035264566563,0.9481668668616111,1.0,1.0,1.0,1.0,1.0,0.324485505921434,1.0,1.0,1.760188506754234e-09,1.0,1.0,0.3503906753198075,1.0,1.0,1.0,1.0,1.0,0.07176058108615938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4992598967807341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7407602460006079,1.0,0.7735970629441924,1.0,1.0,1.0,0.262624820492273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TUFT1,1.0,1.1397810103128594e-78,1.0,1.0,1.0,1.0,0.10299777263720143,1.0,1.0,1.0,1.3123715626442535e-15,1.0,1.0,0.033534104462934505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9782969082881696e-104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5791812590459187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04253905968456407,1.0,0.7367907586375624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19627235124449027,1.0,1.0,1.0,1.0,1.0,0.6825788819280019,1.0,0.013720970624424341,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03329263476886556,1.0,1.0,1.0,1.0,1.0,1.0,0.04596498576506827,1.0,1.0,1.0,3.6413506862293143e-06,1.0,1.0,1.0,1.0,1.0,0.16612578333446382,1.0,1.0,1.0,0.3318366133965076,1.0,1.0,1.0,1.0,1.0,1.0,0.12286292857520884,1.902351438640755e-42,1.0,0.8300223355449449,1.99347259933217e-228,1.1366340598578283e-71,1.0,1.0,1.0,1.0,0.7618945629946506,0.003448619132031658,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.601326445665511e-14,1.0,1.0,1.0,0.655201988599053,7.668529560256699e-34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.013051966553797468,1.0,1.0,1.0,1.0,0.02255545435499216,6.418073374785836e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0938091899651253
NRG1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7506981985065181,1.0,1.0,1.0,1.0,0.01938854076161972,1.0,0.2768819623654555,1.0,1.0,1.0,1.0,1.0,1.0,0.0024584255105581897,1.0,1.0,1.0,1.0,1.0,1.0,0.7494118022123095,1.0,1.0,1.0,1.0,0.6035324123309457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.005193069737802919,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0790411505834429,0.00019651786328988484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.048070210466541405,1.1955284707868842e-56,0.7879187217688135,1.0,0.4537699501917284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7594035264566563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2599739256919026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.779935703162627,1.0,0.18091640209405513,1.0,8.052006326287645e-06,0.02091540669508764,0.06441546689786372,1.0,1.0,1.0,1.0,1.0,1.5688031780985733e-08,1.0,1.0,0.3112505259525551,5.890320606233809e-34,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
C1QC,1.0,1.0,1.0,1.0,1.0,0.9260007198530469,1.0,1.0,1.0,1.0,1.0,0.14281014569008563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00031599480675007126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05925280070117287,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7265545670713354,1.0,1.0,1.0,1.0,1.0,9.342791756715684e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6358369400923416,1.0,1.0,1.0,1.0,1.0,0.9481668668616111,1.0,1.0,1.0,0.9057890528909592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07908211739134118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.016892848284958455,1.0,1.0,1.0,1.0,1.0,1.0
DRD5,1.0,1.0,1.0,1.0,0.95611127110608,1.0,1.0,1.0,1.0,1.0,1.0,0.6091248559699582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9518309437321429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8991697840024977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7607026918347629,1.0,1.0,1.0,1.0,1.0,0.466410314668221,1.0,1.0,1.0,1.0,0.46495747125605624,1.0,0.5600121065012033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0008814713181576965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5494628029900579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3318366133965076,1.0,0.9057890528909592,1.0,1.0,1.0,1.0,1.0039001975075766e-08,1.0,0.06667054667544324,1.0,1.0,3.499473811987672e-07,0.014000813415839728,1.0,0.595576084990074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2123884570863461e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36494438738376567,1.0,1.0,1.0,1.0,1.0,1.0,0.7263991947792907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0003570959108145158,1.0,1.0,1.0,1.0,1.0,1.0,0.1379348871199142,1.0,0.95026805755239,1.0,1.0,1.0,0.6519887082486115,1.0
PIM2,0.774132001091206,1.0,5.335469900233062e-147,1.0,1.0,1.8856423857485703e-16,1.0,1.0,1.0,2.430959936397442e-26,1.0,1.764612595564447e-51,6.591926658088562e-224,1.0,1.0,1.0,1.0,3.722579034664649e-20,1.0,1.0,0.6262153274683793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0023846098626700567,1.0,1.0,1.0,1.0,1.0,1.0,4.799308850806367e-15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5286523466269196e-24,1.0,1.0,0.03858095572233356,1.0,0.5296542628993082,0.002861855812244019,1.0,1.0,1.0,1.0,2.862083438782964e-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16440404893362115,1.0,1.0,1.0,1.0,1.0,1.0,0.0918740344672394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5123668355992887e-26,1.0,1.0,1.0,1.0,0.16738151063717133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00011342126517656637,3.789932768656771e-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.7022532564047785e-53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9465842814090552,1.0,1.0,0.28337038232788225,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.555422164364475e-41,1.0,0.6199386241232465,1.2203515418353405e-12,1.0,1.0
XG,1.0,1.0,1.0,0.8830971763261966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33423794100864457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9290206841754426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9061840571559909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3398046769538384,0.0005273105644094875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4890230202141548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.566711335720019,1.0,0.7846561269630151,1.0,1.0,0.9183531762442319,1.0,1.0,0.009246550257856218,1.0,0.75515575245198,1.0,0.9269921537369203,1.0,1.0,1.0,1.0,1.0,0.9193908190708632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9043864531308622,0.7400045869282277,1.0,1.0,1.0,0.5695983487604397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SEMA6B,1.0,3.4446978683650587e-96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42901770621685986,1.0,1.0,3.486200773525055e-07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.114129044451836e-09,1.0,1.0,0.7439553558287106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15998963403145228,0.43740901961768563,1.0,0.15618609589383056,2.2862074097531397e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.928081364781952e-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8651246474220244,1.0,1.0,1.0,0.7584406382604192,1.0,1.0,1.0,1.0,1.0,0.010855457759258835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8346398503827137,1.0,1.0,0.6747299562634503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.6591266064651946e-12,1.0,1.0,1.0,0.022668401454841208,1.0,0.10214702391638772,1.0,1.1724389291712103e-29,1.0,1.0,1.0,1.0,1.0,0.8909520632589844,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5200555498291618e-05,1.0,1.0,1.0,1.0,1.0,0.0019124237589904522,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
STMN2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.003823977908179414,1.0,1.0,0.8664372111254183,1.0,1.0,1.0,1.0,0.0773638344441342,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4511882927469203,1.0,1.0,0.0025991832233091664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006704255301298951,1.0,1.0,1.0,0.6249003169019052,0.5220914448057634,1.0,1.0,1.0,1.0,1.0,1.0,1.0039001975075766e-08,1.0,1.0,1.0,1.0,1.0,1.0,0.005349288362555109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4271590021466085,0.26447516589582276,1.0,0.9112182418346314,1.0,1.0,1.0,1.0,0.04755988896835638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.361446775293754e-12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28312548545216376,1.0,0.45375737273560046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ERMN,1.0,1.0,1.0,1.0,1.0,1.0,0.1559695775951864,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3542998452925752,1.0,1.0,1.0,1.0,1.0,1.0,0.14503366754128164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9279334337902604,1.0,1.0,0.0006875436093011691,0.008896640563820423,1.0,0.15307062230468554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9516247224619879,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.45626759104085224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.324485505921434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7775664758704566,1.0,0.647791365905581,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4053043707916675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7988682648000593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GPR174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.86269692502735e-34,1.0,0.6195602732710519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4532313893538824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.122697127474473e-05,1.0,1.0951365953522954e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021931406706895886,0.01237198966440599,1.0,6.339250504669736e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2087225069749535e-07,1.0,1.0,1.0,1.0,0.16640413236008023,1.0,0.8680400073575832,1.0,1.2180474700318117e-11,1.0,1.0,8.232336709634574e-07,1.0,1.0,1.0,1.0,1.0,0.1690026360457496,1.0,1.0,1.0,1.0,1.0,1.9160602649020422e-05,3.453934140640984e-84,1.0,1.0,4.8154243320694314e-08,1.0,3.241924791233584e-05,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06667054667544324,1.0,1.0,6.6591266064651946e-12,1.0,1.0,1.0,0.0,1.0,8.78110279119863e-75,7.807867154022198e-11,1.0,1.0,1.0,1.0,1.5624073402799026e-25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02025176385473461,1.0,0.0352457130367034,0.5108506596618183,1.0,0.7367207855244784,1.0,1.0,3.689779881241931e-100,1.0,2.470917474536164e-37,0.35974672607862235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6724240793453438,1.0,1.0,1.0,0.0165671793423914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2568350644683927e-45,1.0,1.0,1.0,1.0,0.0023757648330418333
IKZF3,1.0,1.0,1.2273541545590676e-17,0.4159840827031003,1.0,0.3246094739307276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.422408497617624e-09,0.01322915368975203,1.0,1.0,1.0,8.206242757909265e-118,0.47221573933962047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.058634016770221e-06,1.0,1.0,0.6539877098388844,1.0,1.0,1.0,0.002280634432623555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995429289553367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.530645793406744e-14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.35986851786046e-06,1.0,0.9657175119666168,1.0,1.0,1.0,1.0,1.0,0.3963601164296895,1.0,1.0,1.0,1.0,0.12286292857520884,1.0,1.0,1.0,1.0,1.0,1.0,0.005349288362555109,0.7775664758704566,0.0,1.0,1.0,6.743920014778513e-74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.124193671580139e-06,1.0,1.0,1.0,0.6601000771652052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.6361283915175645e-26,0.7299255670471274,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0893621525256326e-17,1.0,1.0,5.775566744217985e-08,1.0,1.0
LRWD1,1.0,0.4427443976368012,1.0,1.0,1.0,1.0,0.0054905589410834356,0.0,1.0,4.262421638949164e-08,1.0,1.0,1.0,1.0,0.0001672877696234831,1.0,0.34034175886903784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4849142411187537e-21,1.0,1.0,1.0,1.0,0.004666532078531624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0009127461614541824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00023676983284996928,1.0,1.0,1.0,1.0,0.2874768343789027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24153256909475762,1.0,1.0,1.0,1.0,6.560681587022058e-15,1.0,1.0,1.0,1.0,1.0,1.760188506754234e-09,1.902351438640755e-42,1.0,1.0,1.0,1.0,0.4890230202141548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9220771080662593e-05,1.0,1.0,0.4115765823210966,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2170356767169382e-40,1.0,0.2600784234455886,0.0025938259806343325,1.0,3.488954809913226e-08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.055442182394064e-05,1.0,1.0,1.0,1.2959737645118975e-18,1.0,1.0,1.0,1.0,1.0,1.1655630319417345e-20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1277691519284123,1.0,1.0,0.39040993676816094,1.0,1.0,1.0,1.0,1.0,1.0,0.280738542817885,0.10493430769450462
PIK3IP1,1.0,1.0,1.0,1.0,0.00010644701881420821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26418697817546843,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28035267137917563,1.0,1.0,1.0,1.48100727859282e-43,0.18976455582525653,1.0,3.238691420384448e-31,1.0,4.493032565132357e-44,4.903018957005746e-21,1.0,1.0,1.0,1.0,1.0,0.3046970879887224,0.005210297276466952,1.0,1.0,3.801355925488189e-20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6400991419156397,0.8171137109889612,0.3416536181189609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.24529673600430846,1.0,1.0,1.0,1.0,0.00014634035611751185,1.0,1.0,1.0,1.0,1.0,1.0,8.671324905067628e-17,0.4403920675129852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.499473811987672e-07,1.0,1.0,1.0,1.0,0.647791365905581,8.78110279119863e-75,6.743920014778513e-74,1.0,1.0,0.2798497867052011,0.3853241931151261,1.0,1.0,1.0,1.0,1.0,1.0,0.038487842328830714,1.0,1.0,1.0,1.0,1.0,1.0,0.6358696843398529,1.0,1.0,4.047675297750061e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.719182707359746e-42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5258061868748876e-54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.010791236669289639,0.8690538417984262,1.0,1.0,1.0,5.756285134435336e-09,1.0,0.003963498261611262,0.05897210089277731,1.0,1.0
APOA5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.511642786929718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.35006732190508505,1.0,1.0,1.0,1.0,1.0,0.010385717175089376,1.0,1.0,0.4816938007684115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4549680939728934,1.0,1.0,1.0,1.0,1.0,1.0,0.49925372845249527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1994475158001252,1.0,1.0,1.0,1.0,1.0,0.41397805483299077,1.0,1.0,1.0,0.8863971682732456,1.0,1.0,1.0,1.0,1.0,0.17312955575417888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8300223355449449,1.0,1.0,0.014000813415839728,1.0,1.0,0.022668401454841208,1.0,1.0,7.807867154022198e-11,1.0,1.0,0.2798497867052011,1.0,0.021475136742320194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.010222850251571838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.34008468062229624,1.0,1.0,1.0,1.0,1.0,0.5262265890499086,1.5968235627262646e-07,1.0,0.4973932350904393,1.0,0.1542158023678274,1.0,1.0,1.0,1.0,0.31705100100372785,1.0,1.0,1.0,1.0,1.0,0.5703336875576781,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GOT1,1.0,1.0,1.0,1.0,1.0,0.9097078349116425,0.7941258970059974,1.0,1.0,1.0,1.0,0.023007526371421973,1.0,1.0,1.0,1.0,1.0,0.9284600979535833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.552242622623304e-05,1.0,1.0,5.811780992914829e-15,1.0,0.002076858725177458,1.0,1.0165666667100285e-08,0.5633328640932722,1.0,1.0,1.0,1.0,0.7411743914479698,1.0,0.9857806963806942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9131099678710813,0.017140004493738245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00022510108351759102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3503906753198075,1.99347259933217e-228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3853241931151261,0.021475136742320194,1.0,1.254840561608673e-49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.006634403281551e-29,1.0,1.0,1.0,1.0,1.0,0.26295957157412786,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1870347948446765e-11,1.0,0.009122145017642184,1.0,1.0,0.00016097140919274426,1.0,0.5350157613924,1.0,0.08673513297195318,1.0,1.0,1.0,1.0,1.0,1.0,0.9918980310128994,1.0,1.0,1.0
